,reviews,stars,Compound Score,Sentiment,word_count
322,The material these are made from smells terrible. I imagine you could get something from wearing these even as you try to protect yourself from Covid.,1,-0.128,Negative,26
323,"Not too small as others have claimed. Has a nice minimalist fit. If you need that diaper-around-the-face look, then maybe it’s not for you. The edges conform to face with no openings. Very sturdy. No smell.",5,0.1585,Positive,36
324,Make the bands a little tighter if it is possible. Thanks.,5,0.4404,Positive,11
325,"Do not waste your money in this product. It is not worthy. The fit is terrible, very lose, the masks smell, and the material is thin.",1,-0.8062,Negative,26
326,Masks are very good quality. I like the black color and white inside.,5,0.6901,Positive,13
327,Bought to wear on an airplane and they are very comfortable and fit well.,5,0.8155,Positive,14
328,Excellent quality. Good protection. Very comfortable and soft.,5,0.8805,Positive,8
329,Excellent fit and easy to breathe plus the color is fun!!,5,0.9183,Positive,11
330,Only wore 1 time. Found the mask to be comfortable and well fitting.,5,0.6597,Positive,13
331,Quality is lacking,4,0.0,Neutral,3
332,Best comfort of all my masks.,5,0.7717,Positive,6
333,Product is as advertised! Fits comfortably and snug. Good value as purchasing the same mask at a local supermarket was &6.99 for one and only in white. Great purchase!,5,0.915,Positive,29
334,"My entire family really likes these. These don't smoosh up against your mouth/face like others. Also, no gaps on edges",5,0.5256,Positive,20
335,"I like these, and they make me feel more protected. Thank You!",5,0.83,Positive,12
336,Stays on,4,0.0,Neutral,2
337,I have received a lot of compliments with these masks. I feel safe wearing them.,5,0.6808,Positive,15
338,The black color is super cool on a KN95. Nice fitment and good quality.,5,0.8979,Positive,14
339,it is tight and covers nicely and can breathe better,5,0.7003,Positive,10
340,Not happy,1,-0.4585,Negative,2
341,It is supposed to be Korean but made in China. On the bigger side and I'm a big person perfect for double masking with a more comfortable under neath.,4,0.9124,Positive,29
342,I have a small face so it only comfortable with a surgical mask under it.,5,0.552,Positive,15
343,This are really good! Comfortable yet tight to your face and the metal nose strip makes it very adjustable.,5,0.7943,Positive,19
344,"If I had known before ordering, that this MASK WAS MADE IN CHINA, I would have deferred and bought one MADE IN THE USA. Just a patriotic thing.",3,0.0,Neutral,28
345,Mask works..thickness is good. The mask could be a bit bigger to cover the face a little better but all and all good.,4,0.7652,Positive,23
346,"Just got them 2 days ago. I wore one all day today. At first it was hot, but made it through the day ok. They kind of smell when you first get them, so air them out for a day or so.",4,0.0,Neutral,42
347,"good quality and makes a decent seal on my face. easily the best mask i've worn. i double it up with a cloth one on top, but this one is quite good. thanks",5,0.9275,Positive,33
348,I am very happy with these masks. Better than I expected.,5,0.7841,Positive,11
349,"I was pleased with the fit, I don’t constantly adjust this mask because the fit is good. I’m a small woman. However, my husband is 6 foot 3 and he says they are a little small on him.",5,0.8689,Positive,38
350,"These are a little small, but other than that they’re great. .",4,0.7684,Positive,12
351,Pretty. Fit well. comfortable.,5,0.8779,Positive,4
352,"These loops go over ears not aruond the head. I didn't know that these were not real n95 masks when I ordered. Unfortunately, now I do.",1,-0.34,Negative,26
353,It’s should have clearly said “not for medical use” in the description. I bought these to wear visiting my father in the hospital. I will not wear them now. I am disappointed.,5,-0.1027,Negative,32
354,Very good material and fit! Love it!,5,0.8879,Positive,7
355,"Looked good, felt good! Great for the flight and vacation.",5,0.8805,Positive,10
356,"I will be back with proper review, I am not happy that the mask are not individually warped.",3,-0.4585,Negative,18
357,The photos of people in the mask do not make them look like a duck which it does in person. There are definitely better ones out there. Just another bad purchase from amazon,2,0.6486,Positive,33
358,Hated this mask and was afraid to breathe in the chemical fumes. I just threw them all in the garbage.,1,-0.6486,Negative,20
359,"When walking in the park, the KN95 mask did not hinder my inhaling or exhaling. The kn95 mask was very comfortable.",5,0.5563,Positive,21
360,I didn’t read the description. This mask is NOT medical grade.,1,0.0,Neutral,11
361,I liked the feel and looks of the masks right away. We will be using them for our in house cleaning use within all of our Government owned buildings.,5,0.4215,Positive,29
362,"Fits better on my face than other masks, about as close to hermetically sealed as possible without restricting breathing",5,0.6229,Positive,19
363,As advertised. No disappointments,4,0.357,Positive,4
364,These masks are comfortable and well made.,4,0.6597,Positive,7
365,Fit my face well. Found some places where ear pieces are melted to mask that they overheated them and you can see thru. Makes me wonder what is getting thru.,4,0.5574,Positive,30
366,Fits well and easy to breathe,5,0.6124,Positive,6
367,Fits small and medium faces well and I feel it is better protection than the ones I have used before.,5,0.6124,Positive,20
368,This mask is comfortable to wear for a long time and gives better protection than my homemade masks.,5,0.7351,Positive,18
369,Awesome,5,0.6249,Positive,1
370,Fit pretty well on larger faces. Fairly breathable for N95. Good product.,4,0.8658,Positive,12
371,"Feels fine but hard to get air in. Perhaps I just need to get used to it. I have had only cloth masks before.
The mask fits fine and is comfortable.",5,0.7543,Positive,31
372,"Thick, well designed. The ear bands are very tight and I’m a small woman",5,0.2732,Positive,14
373,These masks are small and feel like cardboard on your face. Edges are sharp and drub face. Very disappointed in the product.,1,-0.2247,Negative,22
374,I was finally able to wear a masks that was comfortable and safe. I will definitely order another 20 because you can wear each one up to 3 full times.,5,0.836,Positive,30
375,Super comfortable and able to breath especially knowing it has 5 layers of protection. Also black matches with everything.,5,0.802,Positive,19
376,I like it everyone @ Kaiser Permanente in Colorado are wearing it. So it's a new popular mask to wear there!,5,0.68,Positive,21
377,These masks our super comfy and superior quality compared to most masks That I’ve been wearing over the past several months. I highly recommend them!,5,0.8881,Positive,25
378,Feel safer with the kn95 masks.,5,0.4215,Positive,6
379,Excellent protection,5,0.5719,Positive,2
380,Excellent protection,5,0.5719,Positive,2
381,Comfortable and good thickness but breathing is easy.,5,0.7876,Positive,8
382,These are the best masks I’ve found on the market and they are a great value!,5,0.8999,Positive,16
383,I’m wearing them and I feel safe so far.,5,0.4404,Positive,9
384,The mask was too small for me as the straps were too short.,2,0.0,Neutral,13
385,Solid black color and strong yet flexible ear loops that don’t snap off from the mask make this a much higher quality item than most masks.,4,0.7003,Positive,26
386,Comfortable,5,0.5106,Positive,1
387,Exactly as described.,5,0.0,Neutral,3
388,I like these masks because they fit me better than other KN95 masks I've bought. They seem to have a better more snug seal around my face.,4,0.8689,Positive,27
389,"If you can’t stand a mask touching the tip of your nose, this is the one for you.",5,0.0,Neutral,18
390,The KN95 was recommended to wear when your in a crowd. I fell that this mask is comfortable and breathable. Over all I’m happy with it.,5,0.8316,Positive,26
391,I know n95’s are supposed to seal good on your face but the ear loops were too short. They made my ears fold forward they were so short,2,0.2382,Positive,28
392,Very comfortable came quickly.. great fit,5,0.8805,Positive,6
393,Good quality just wish they were a little bit bigger.They fit teens not adults.,3,0.7806,Positive,14
394,"I was eager for the protection of N95, the medical choice. What I received was KN95, a far less effective
choice.",2,0.6494,Positive,21
395,"When nose clasp is tightened, it's kind of hard to breathe but definitely very protective.",4,0.4945,Positive,15
396,The smell is sickening and we ended up with sinus infections after wearing them for a day.,1,-0.5267,Negative,17
397,to tight poke out to much,5,0.0,Neutral,6
398,thick mask but breathable,5,0.0,Neutral,4
399,Good quality and comfort.,5,0.6597,Positive,4
400,Great mask,5,0.6249,Positive,2
401,Good fit.,5,0.6597,Positive,2
402,Love it💖,5,0.891,Positive,2
403,Good size - not too small or too big. Easy to use and easy to breath.,5,0.8271,Positive,16
404,"This was a gift to our wonderful postal delivery person. We cannot review it personally, but will recommend it for everyone",5,0.7615,Positive,21
405,They are too small and slip off your ears :( grwat protection though,2,-0.4404,Negative,13
406,These masks are comfortable to wear and very breathable. Lightweight but durable.,5,0.2846,Positive,12
407,"Awful, small, strap broke on first pull on. Feel taken advantage of",1,-0.5859,Negative,12
408,"Great mask, great fit, very comfortable.",5,0.9359,Positive,6
409,Mask fit great but they have a heavy chemical smell.,4,0.5106,Positive,10
410,"I am very happy with the comfort, stretch and protection provided",5,0.7574,Positive,11
411,Perfect fit for my small face & ears! Better than the white ones I ordered as far as comfort & thickness!,5,0.9039,Positive,21
412,I've used several different mask and this on fits. Others were too short in the chin area.,4,0.0,Neutral,17
413,much better than my regular med ones,5,0.4404,Positive,7
414,I really like that it doesn’t fog up my glasses.,5,0.4201,Positive,10
415,"Moves when speaking uncovering the nose. Made for a very small face, maybe for a child?",1,0.0,Neutral,16
416,It was hurting behind my ear after a few minutes. I can't wear them..might be better for someone else,1,0.0516,Positive,19
417,I am happy to have these K95 masks for my family. I am also very pleased that I was able to get them so quickly.,5,0.7841,Positive,25
418,These do not seal properly. Air leaks under my eyes no matter how I adjust it. Avoid,1,-0.3125,Negative,17
419,Great,5,0.6249,Positive,1
420,Fit really well and comfortable.,5,0.8155,Positive,5
421,"Comfort, Stretch and thickness all in one are perfect. Help in protecting yourself and others.",5,0.836,Positive,15
422,"Nice looking, comfortable, light weight, and doesn’t fog my glasses. Would highly recommend",5,0.8357,Positive,13
423,Love the black. Fits very well. Love these masks.,5,0.9016,Positive,9
424,Nice face mask! It’s very comfort for me! Great!,5,0.8902,Positive,9
425,My glasses fog up but it gives a very good seal on your face.,4,0.6474,Positive,14
426,"These masks are horrible.. too small, but states it for adults!! Wasted my money!! VERY DISAPPOINTED",1,-0.9478,Negative,16
427,I did not dislike anything about the masks. Good fit to keep you safe during covid 19,5,0.8585,Positive,17
428,These masks fit very well and we received them in two days,5,0.5984,Positive,12
429,Comfortable and can breath easy,5,0.7351,Positive,5
430,I loved that my shipment came fast. I dont think its bad . But just started using so not sure yet.,4,0.1317,Positive,21
431,The mask is very comfortable.,5,0.5563,Positive,5
432,Not recommendable!!! it is not a medical device mentioned there. And has a bad smell. I dont like,1,-0.7569,Negative,18
433,Liked the colors,5,0.4215,Positive,3
434,Very comfortable to wear!,5,0.5974,Positive,4
435,Like potential performance and comfort,4,0.6124,Positive,5
436,"My only complaint would be that i was disappointed that they were made in China, not the USA",5,-0.6486,Negative,18
437,Fit well but stink so bad I couldn't keep them on.,3,-0.8586,Negative,11
438,Not comfortable at all.,3,-0.4023,Negative,4
439,"I liked them, comfortable enough and they wirk",5,0.7269,Positive,8
440,Protection from Covid. We loved the thickness and comfort of the mask. Our second order,5,0.7506,Positive,15
441,"These masks proved to fit well, and prevented my glasses from fogging up",5,0.5719,Positive,13
442,Like everything about yhe mask!,5,0.4199,Positive,5
443,5/5 would recommend. Expensive but worth it for the safety,5,0.7783,Positive,10
444,Fits great and maintains its shape very well,5,0.7574,Positive,8
445,fits well no gaps,4,-0.0258,Neutral,4
446,There hard and smell terrible.,1,-0.5423,Negative,5
447,I like the color black . The mask is comfortable to wear. Purchased for my family .,5,0.7003,Positive,17
448,It pink and it works use on the floor of LTC that has covid still testing negative.,5,-0.5719,Negative,17
449,Easier to breathe I don’t have to keep adjusting it,5,0.4215,Positive,10
450,"This is the most comfortable, yet effective, masks I have worn.",5,0.6962,Positive,11
451,Very comfortable and easy to wear.,5,0.7755,Positive,6
452,This very comfortable pretty close to N95 just not as thick.,5,0.7947,Positive,11
453,covid19,5,0.0,Neutral,1
454,Comfort,5,0.3612,Positive,1
455,Perfect,5,0.5719,Positive,1
456,"We can breath,comfortable.
Overall makes us feel safer.",5,0.4215,Positive,8
457,Way too tight for an adult male.,1,0.0,Neutral,7
458,As far as masks go it is not bad,5,0.431,Positive,9
459,Worst KN95 masks I’ve purchased. Ear straps super small and break easy,2,0.4019,Positive,12
460,Great Product!!,5,0.6892,Positive,2
461,A bit too tight,4,0.0,Neutral,4
462,They dont try to fall off and very comfortable and easy to breathe in,5,0.7755,Positive,14
463,Liked the way they fit so ordered more,4,0.6486,Positive,8
464,Good masks. Worth buying,5,0.5859,Positive,4
465,Does not fit average man,1,-0.2755,Negative,5
466,Work well,5,0.2732,Positive,2
467,"MASK IS SMALLER THAN STATED, FOGS UP GLASSES AND IS ILL FITTING",1,-0.4215,Negative,12
468,It’s not thick enough,5,0.0,Neutral,4
469,They really fit well,5,0.6335,Positive,4
470,Wanted for comfort and after wearing two hours I found it was,5,0.3612,Positive,12
471,just as advertise,5,0.0,Neutral,3
472,But had a slight annoying odor when 1st worn.,4,-0.7105,Negative,9
473,Excellent product,5,0.5719,Positive,2
474,Great product fits comfortable,5,0.8126,Positive,4
475,I still wear another mass under this one.,5,0.0,Neutral,8
476,I will use this product for staying SAFE,5,0.5622,Positive,8
477,Great mask,5,0.6249,Positive,2
478,still can't stop fogging glasses without using tape.,4,0.2235,Positive,8
479,Definitely satisfied with the product.,5,0.6705,Positive,5
480,Comfortable and stylish.,5,0.5106,Positive,3
481,I thought it would have been thicker.,4,0.0,Neutral,7
482,I like the the mask i feel that it's very safety .,5,0.6801,Positive,12
483,Well built. Folds nicely and easily folds to stow.,5,0.7506,Positive,9
484,I live how it covers every corner !,5,0.0,Neutral,8
485,Like! N95 face masks,5,0.4199,Positive,4
486,You still can breath thought them,5,0.0,Neutral,6
487,To small doesn't cover correctly,1,0.0,Neutral,5
488,Fake,1,-0.4767,Negative,1
489,They’re great! Got it before I ran out so it was perfect!,5,0.8641,Positive,12
490,"Love color, quality and price!",5,0.6696,Positive,5
491,I wish the mask was not as close to my eye,5,0.4019,Positive,11
492,Comfortable and breathable!,5,0.5562,Positive,3
493,Feeling safe in the quality,5,0.5267,Positive,5
494,Past shipping,5,0.0,Neutral,2
495,Doesn't fit around nose/mouth very well,1,0.0729,Positive,6
496,Very comfortable and can breathe easily,5,0.7178,Positive,6
497,Great Mask,5,0.6249,Positive,2
498,Very nice but the strings hurt my ear,5,-0.5504,Negative,8
499,My hubby loves the fit!,5,0.7574,Positive,5
500,Not thick,3,0.0,Neutral,2
501,Thickness,5,0.0,Neutral,1
502,I like this product,5,0.3612,Positive,4
503,Love this,5,0.6369,Positive,2
504,Ear holds to tight,4,0.0,Neutral,4
505,Excellent Product,5,0.5719,Positive,2
506,Very secure fit.,5,0.6674,Positive,3
507,It works for me.,5,0.0,Neutral,4
508,great mask,5,0.6249,Positive,2
509,You could breathe in it,4,0.0,Neutral,5
510,It was just as promised,5,0.3612,Positive,5
511,Edges were a bit stiff,5,0.0,Neutral,5
512,nothing,4,0.0,Neutral,1
513,They’re great masks.,5,0.6249,Positive,3
514,Comfortable and fit,5,0.7003,Positive,3
515,Plenty of cup room.,5,0.0,Neutral,4
516,They work very well,5,0.3384,Positive,4
517,Very small in size,1,0.0,Neutral,4
518,Comfort and style.,5,0.3612,Positive,3
519,I like everything,5,0.3612,Positive,3
520,ok but not great,3,-0.5915,Negative,4
521,They work well,4,0.2732,Positive,3
522,As a face mask,5,0.0,Neutral,4
523,Corona Virus,5,0.0,Neutral,2
524,Muy buenas,5,0.0,Neutral,2
525,Good fit,5,0.6597,Positive,2
526,Na,4,0.0,Neutral,1
527,"Claims to be on FDA EUA approved list. IS IS NOT!

This false claim can lead to illness or even death. Amazon appears to be taking no action of such easily verifiable false claims!",1,-0.5399,Negative,34
528,"My brother bought some of this mask. They are not N95. NK95 is a Chinese standard not the American NIOSH N95. The American standard mandates an N95 mask to filter at least 95% of all .3 microns or bigger. The NK95 mask instruction states it filtrate 95% of 2.5 particles, assuming they are using microns too, that is an order of magnitude bigger than a real N95. Stay clear. Spend more and buy a real N95 that is NIOS approved or better an N99.
The CDC has a list of the mask they have approved and are not Chinese fakes.",1,0.9087,Positive,100
529,"These are not approved N95 masks. Ordered 3 kinds from 3 different companies and discovered today that they are all not approved N95s - all three. One critical thing to look for on real N95s is that they - do not- have ear loops but head bands. Also, there should always be a TC number to indicate they are legit. Sadly I think many of us have been buying and wearing fake N95s.",1,-0.8855,Negative,73
530,Way too small for my face. Very uncomfortable—pinches and hurts my ears. I’m looking for a larger mask. Does anyone know where I can find one?,1,-0.5209,Negative,26
531,Very small. Will not maintain seal. For ages 10 and under,2,0.0,Neutral,11
532,These are Chinese-made fake N95 masks that aren't NIOSH-approved. They aren't true N95 masks and won't protect you to the nearly same degree as a NIOSH-approved N95 respirator. Returning for a refund.,1,-0.7661,Negative,32
533,"Although there are so many shady items for sale, these masks are I think the thickest and best fitting of any KN95 mask I have purchased. Does not seem to be bogus. I like the fashionable grey.",4,0.7845,Positive,37
534,"ALERT ! If you expand on brand, ( which I cannot for CHI SIP, it states oat BOTTOM THAT NOT N95 even though they are called KN95.
Be VERY CAREFUL. I will call Amazon to verify when I get 15 min but all the other KN95 a plainly state at bottom; NOT N95",1,0.6639,Positive,53
535,"From the other comments, it’s apparent that people don’t realize that masks can only be worn once and then discarded or washed and this is a steep price for a one time mask",1,-0.5574,Negative,33
536,"Purchased because I searched, “MADE IN USA.” They are not. They are MADE IN CHINA.

They are good and fit my small face.",5,0.6597,Positive,23
537,This is a misleading product name to think you are buying a K95 mask. Very dishonest! Stop this vendor from this misrepresentation.,1,-0.918,Negative,22
538,I can breathe,5,0.0,Neutral,3
539,"Colored ones do not fit small faces, more for men. Disappointed.",1,-0.6677,Negative,11
540,These n95 masks are rediculous and incredibly cheap!,1,0.0,Neutral,8
541,This KN95 is nothing like the previous ones & is probably OK for dust prevent however not to protect from Covid germs.,5,-0.0672,Negative,22
542,Comfortable for a non-adjustable. Plenty thick. Nose tab reduces eyeglass fogging. Odd smell. Washable??,4,0.3313,Positive,14
543,Gift,5,0.4404,Positive,1
544,Easy to breath,5,0.4404,Positive,3
545,Bast one I’ve found,5,0.0,Neutral,4
546,this isn’t a kn95 mask and i’m sorry i bought it. the writing on the mask is “embossed” and translucent (instead of being printed on the mask) and this compromises the mask. it’s not uniformly 5 layers thick because i can see through the part where there’s writing. this isn’t the case with the rest of the mask.,1,-0.0772,Negative,58
547,"These masks seem to be well made, but are small compared to the standard pleated types. I don't have a large face but this mask barely covers mouth and chin. This causes the ear loops to be too tight and pulls my ears forward. Recommended for youth or child maybe?",2,0.4118,Positive,50
548,The ear loops are too short for average to large size men.,1,0.0,Neutral,12
549,"That Amazon would sell this trash instead of the promised, protective KN95 masks is unconscionable. Light comes through holes all across them, and even through every number and letter on the KN95 imprint.

Also, one earloop came off the first and only time I put one of these on my face.

The description says they're approved by the FDA and the European Union. I checked. The company that manufactures them is on the FDA list. This seller claims these masks are from that manufacturer, but there's no way any agency would approve masks that are sieves.

COVID-19 is spreading faster than ever in the US. But people are dropping precautions. I looked forward to masks that are nearly as protective as the N95, not in COVID-19 hospital wards but everywhere else.

I'm disappointed and disgusted. I've depended on Amazon and its great customer service in recent years. But now a lot of the people listing products are selling cheap, poorly made Chinese crap. Often many sell the same junk at the same price. Go elsewhere for masks without holes.

Photos: The good one shows light coming through perforations. The bad photo shows many of the holes and the light coming through the KN95 emblem. One shows the earloop that came off.

Most of the reviews for these masks were positive, even though many people complained that they're small, which is perfect for me.",1,0.34,Positive,233
550,"I’ve bought KN95’s from a few different sellers on Amazon and from a few different stores in my town, and these are smaller than any I’ve ever bought. The mask is too small, so it doesn’t create a good seal like every other KN95 I’ve used. Also, the straps are stretchier than others, making the problem of creating a good seal even worse.

However, they may work well for kids or people with really small faces. But I think they’re too small for the average adult’s face. I’m not overweight and don’t have a huge face, and they definitely don’t work for me.",3,0.9201,Positive,103
551,"This looks good and seems to be legit KN95 masks. Unfortunately, the masks feel like they’re made for people with smaller faces. They seem to have gaps when I wear them. Also, the fold in the middle sticks out a lot, like a sideways duckbill.

Update:
I tried to make this work, but it's just too darn small for an adult.",2,0.4118,Positive,61
552,"Hard to Breathe. To thick and much to small. My face is oval, medium small. The rubber band is much to thight around the ears. Had it not been for the small size and the not breathing properly, I would have I would have keept these mask. I like the others in white better because these mask were larger and very comfty to wear. Can't keep these!",2,0.6476,Positive,67
553,Smaller than other KN-95 masks I have used. Have a medium face but it does not conform well and leaks around nose -- and fogs glasses. Would not recommend or re-purchase.,2,-0.5975,Negative,31
554,They had a strange smell but it did subside after a while. I'm a petite woman and they just barely fit. Very small.,3,0.3422,Positive,23
555,"The fold in half design means there is no continuous nose piece across the bridge of the nose, which means they do not seal there at all. It does not really matter how well the fabric filters if the masks don't seal well. As a glasses wearer, these are especially useless to me. I suspect this is a problem with all masks of this type, but these are the first I tried.",2,-0.6081,Negative,72
556,"Too small Fits aquard to your face.
Instead of covering your face it just sticks out.
So I feel I dont have coverage.
My face is small to medium. So would not recommend for someone with chubby cheeks or a round face.",1,-0.3343,Negative,42
557,"These are tight on the ears, and smell funny. They took far longer than promised to arrive. I will not reorder",2,0.6597,Positive,21
558,"This KN95 mask is an excellent alternative to the N95 for the daily use. This KN95 mask has 5 layered protection (I cut it apart carefully to view the inside). This will effectively protect the wearer while prevent infectious droplets from being transmitted to others.

But what I impressed the most is the fact that the masks fit my petite face better. Therefore, they form a better and proper fit, preventing air leaks around the edges. I am so happy with these kn95 masks that I just purchased another package of 60. Also, the price seems to be better than some of the other KN95 masks on the market.",5,0.9877,Positive,109
559,I truly love these N95 mask. The five different filters make me feel safe. These are Quality made and fit well. These are by far the best I’ve had. Order with no worries,5,0.9644,Positive,33
560,"What I particularly like is that the bridge of the nose is very good, it can be close to the nose, the quality of the mask is good, and it is breathable",5,0.8354,Positive,32
561,Fits well if wearing glasses doesn’t seem to fog. You may want to air after opening as it had a little odor. But after a day it was not there any more,4,0.1779,Positive,32
562,"These masks seem to be of the same quality of the white K95 masks I buy but they are made for smaller faces. On my face they leave a gap on either side of my nose and cheek bones but they fit my wife fine. So word of warning, if you have a larger face/head, these are not for you.",3,0.1666,Positive,60
563,They are form fitted for a more narrow face. It was perfect for me. You have space to breathe and move your mouth. I think they're the best I've gotten yet. Thank you,5,0.886,Positive,33
564,"Great masks and fast delivery! No loose opening on the sides, for added safety. Wish I could find one mask of this quality where the inside material composition was darker around the top of the nose just so I could wear makeup once in awhile 😁 East to breathe in this mask too, which says a lot from me, since I have COPD.",5,0.9398,Positive,63
565,"Comfortable! We can breathe. The mask does not suck down and stick to your face, due to the 'pointy' design. Will buy these again as needed, and love that they are black because light colored masks show lipstick and other makeup stains.",5,0.8806,Positive,42
566,"Fit snuggly around nose and mouse better than other non- N95 masks.
Good packaging.",4,0.8074,Positive,14
567,"Easy to take off and on, and are comfortable. I can only assume they are doing the job for Covid. Who's to know, but I'm wearing them whenever needed, and they seem to be working. Fingers crossed!",5,0.5255,Positive,37
568,"These are great! I highly recommend them. My husband uses them at work every day under his regular mask for extra protection. I've worn them, tto, in the same way.",5,0.7171,Positive,30
569,"I am reluctant to believe that these are true N95 masks. However, they are substantial and have a thick filter. But N95 filters have a special layer.",5,0.6542,Positive,27
570,Love the colors of these masks....but also the fit is the best for me of all the KN95 masks I have tried. Good fit around the nose....no fogging of my glasses...,5,0.946,Positive,31
571,"Bought these to wear for working in a doctors office. The fit, quality, and durability are great! Would definitely buy again.",5,0.8622,Positive,21
572,"Amazing product, does what it’s intended to do. However it has a weird shape and is a a bit snug if you have a wide face.",5,0.4767,Positive,26
573,"These masks are fantastic. Great fit around face, and forms a comfortable seal around mouth and nose. I also feel that these are very well-made. I order the black color each time.",5,0.926,Positive,32
574,"These face masks were by far the most comfortable ones we’ve used to date. They cover your nose and mouth, and feel as if it seal around your face.",5,0.5563,Positive,29
575,Very comfortable. We found these masks much easier to breath in and also didn’t fog up our glasses.,5,0.7501,Positive,18
576,"I Ordered these Mask thinking it would be too small, but it actually was Decent Size. There very durable and it actually works and protects you more than other KN95 Mask I’ve seen before. I recommend this product for Teens and Adults too who need it for When your always Close to people in a workplace, or school.",5,0.7351,Positive,58
577,"I wear them for work, very comfortable, the right fit. Would definitely buy again.",5,0.8313,Positive,14
578,Like the pink color. Purchased to double up with my surgical masks.,5,0.3612,Positive,12
579,This mask is very comfortable. I have been wearing it to my work and because of the color it looks cool. It is an N95 mask means it is more effective than the regular surgical mask.,5,0.8514,Positive,36
580,This mask has a nice snug but comfortable fit.,5,0.8625,Positive,9
581,I can actually breathe in this mask without sucking my mask inside my mouth. It also helps with foggy glasses. I feel secure wearing these over cloth masks.,5,0.6124,Positive,28
582,These are nice quality for our employees,5,0.4215,Positive,7
583,Fits really well. Strip across top of nose for closer fit. Well worth the money.,5,0.8268,Positive,15
584,Nice mask really keeps you safe,5,0.7152,Positive,6
585,Perfect ! Comfortable,5,0.807,Positive,3
586,I would order again,5,0.0,Neutral,4
587,It’s comfortable and there is space between those mask and you mouth allowing you to breath better,5,0.7351,Positive,17
588,Good very good,5,0.7264,Positive,3
589,I am a teacher and these are working well for me.,5,0.2732,Positive,11
590,Very nice mask,5,0.4754,Positive,3
591,Good product,5,0.4404,Positive,2
592,Very breathable and has room enough on the inside so that it won't smear lipstick or rub against lips causing dryness.,5,0.2755,Positive,21
593,"Very well made but I do not think they are technically NOSH approved as made in China. Key is that the
mask stays on and does not slide up and down.",5,0.6593,Positive,31
594,"While N95 masks won't be as comfortable as cloth masks (because they have to fit more snugly), these are very high quality. They're a good size (for nose and mouth coverage), and the ear pieces are quite stretchy.

Good product!",5,0.7326,Positive,40
595,I liked it,5,0.4215,Positive,3
596,"I wear a 7.5"" hat in the military I wear a large protective mask, this is too small for me but not rest of family. Well packed and shipped fast when they said it would..",3,0.3919,Positive,35
597,Comfortable and well fitting. Quick shipping.,5,0.6597,Positive,6
598,I am a health care professional and will wear over my medical mask.,5,0.4939,Positive,13
599,"These seem to be pretty nice disposable KN95s. The Blackness matches my soul at this point.

The ear loops are soft and good quality. The nose piece has metal reinforcement and stays bent how you put it.",5,0.836,Positive,37
600,"Design seems to fit any face. Mask balloons properly when exhaling and gathers on inhale - all to make you feel safe yet comfortable. Great, in fact best design I've seen.",5,0.9517,Positive,31
601,These masks are great! Very comfortable and covers the face nicely. Love the colors! Hoping to see even more colors in different shades.,5,0.9594,Positive,23
602,"Arrived on time, comfortable and safety for travel.",5,0.7269,Positive,8
603,"It fit real well, that is if you like masks.",5,0.7269,Positive,10
604,"Good fit. Wish it had adjustable straps.
Very comfortable though.",5,0.8932,Positive,10
605,Fits good. compact storage.,5,0.4404,Positive,4
606,Little tight,3,0.0,Neutral,2
607,It actually made breathing easier when double masking.,5,0.4215,Positive,8
608,Great value,5,0.7579,Positive,2
609,Comfort!!,5,0.4738,Positive,1
610,"Got these KN95 masks for the variety of colors, quality, and comfort. They fit snugly on my face and have no odor.",5,0.4215,Positive,22
611,Secure and easy to breather.,5,0.6486,Positive,5
612,Very good. Very comfortable.👍👍👍👍👍.,5,0.7935,Positive,4
613,These masks are insanely thick I'm not usually one to complain about masks but gosh these are super hard to breath in I would not recommend these to anyone without iron lungs,1,0.3259,Positive,32
614,"Great. May order again. Thanks.

Update: ordered more in Jan",5,0.7906,Positive,10
