,reviews,stars,Compound Score,Sentiment,word_count
334,"Kristen Hannah draws you in from the first page and doesn’t let you go until the last. Her latest historical fiction follows the story of Elsa who is rejected by her family due to being ill as a teenager. At 25, she is considered a lost cause, so she takes matters into her own hands to have a more fulfilling life. She does so by secretly having a relationship with an Italian and gets pregnant. Her parents disown her and make her move out to live with her boyfriend’s family. She is finally accepted and loved. The Great Depression and The Dust Bowl disrupts her life and pushes her to make hard decisions about survival. Does Elsa find that fulfilling life or does it remain heartbreaking? Kristin Hannah writes a heartfelt story that captures what life was like during those events in history! Definitely a must read!",5,0.6425,Positive,147
335,"Kristin Hannah can always lure you into a new world and populate it with relatable characters. This time the world is quite familiar to anyone who read Dust Bowl fiction and has seen Dorothea Lange's photographs of the era. Added factors are Italian immigrant families in Texas, a protagonist who feels unloved and unattractive, and a complicated dynamic between mother and daughter.

Most interesting to me was the last section about the migrant farm workers (all of whom were called Okies no matter where they hail from) and their struggle to be seen as human, not filth, in towns, schools and door-to-door. The American dream is a nightmare to them, and there was absolutely nowhere to turn. No wonder the ruling class of agricultural barons were so vehemently against the ""Commies"", as fair wages would cut into profits.

The story is not quite put together as well as her others, but because of the enjoyable deep dive into daily life on a Texas farm, and astonishing visuals of the dust in the years of drought, I rate it as an excellent read.",5,0.9153,Positive,182
336,"The Four Winds follows the story of Elsa Martinelli. Rejected by her family, Elsa becomes pregnant and marries an Italian immigrant named Rafe and moves from her parents' wealthy home to a farm. Over the next few years, she works tirelessly to care for her mother and father-in-law, husband, and two children. However, the Dust Bowl wrecks their fields and their way of life as they struggle to get by with no money and no crops to sell. When her husband abandons them and her son Ant's lungs nearly give out from the dust, Elsa packs up her and her two children and drives to California in search of a better life.

Once in California, Elsa realizes that California isn't the golden land so many have described. Jobs are hard to come by for ""okies"" fleeing the Dust Bowl and Elsa, Loreda, and Ant are forced to live in a tent and live off of meager pay for picking cotton. As their conditions and mistreatment worsens, Loreda is pulled into a group of communists fighting for better treatment and pay for migrant workers as Elsa works to keep her children fed and clothed. As things get worse, however, she realizes that hard work might not be enough.

This book was incredible. I shouldn't be surprised as a long-time fan of Kristin Hannah, but this book once again blew me away, especially the last quarter. Elsa's lifelong search for love in her family, her husband, and her children and her drive to care for them create such a beautiful story of motherhood. I couldn't help but root for Elsa as she fought against horrible odds and circumstances. I'll admit that I didn't care for Loreda as much as she fit the rebellious teenager caricature.

The ending of this book broke my heart, but wow. What an ending and what an amazing book. Read it!",5,0.9449,Positive,313
337,"First sentence: Hope is a coin I carry: an American penny, given to me by a man I came to love. There were times in my journey when it felt as if that penny and the hope it represented were the only things that kept me going. I came west in search of a better life, but my American dream was turned into a nightmare by poverty and hardship and greed. These past few years have been a time of things lost: Jobs. Homes. Food. The land we loved turned on us, broke us all, even the stubborn old men who used to talk about the weather and congratulate each other on the season’s bumper wheat crop.

Premise/plot: The Four Winds is a historical novel set primarily in the 1930s during the Great Depression and the Dust Bowl. Primarily. Readers spend a brief period of time with Elsa, our heroine, in the 1920s which sets up the story.

Elsa Wolcott--when we first meet her--is twenty-five and feeling every bit a spinster. Her parents have almost molded her into that role of unlovable, unworthy spinster. But after reading Age of Innocence, she decides enough is enough is enough. She buys herself some red silk and makeup, sews herself a dress, and sneaks out of the house looking for something--anything--to make life bearable. What she finds is a younger man, an Italian, who wants to take her for a drive out to a barn for a good time. A good time is just what she's craving--though she might not have been brave enough to be blunt. A few months later, Elsa realizes she's with child--as do her parents--and she's driven to the Martinelli homestead and dumped. Elsa and Rafe marry. This first preliminary section ends with the birth of that child--a baby girl she names Laredo.

The rest of the novel is set during the Dust Bowl and will see our characters--Elsa and family--move from the Texas Panhandle to California.

My thoughts: Beautifully written. That's what I'd say first and foremost. The Four Winds is BITTERSWEET. If it didn't have that epilogue, I would say it was more BITTER than sweet, I tell you. But even when things are at their bleakity-bleak-bleakest the narrative is so compelling that the story is just beautiful and the characters fully developed. There were so many complex relationships in this one!!! In particular, the relationship between mothers and daughters and parent and child. (I love, love, love, love, love the relationship between Elsa and her mother-in-law, Rose.)

There were times when I wanted to interfere, to yell a bit. But I take that as a good sign. And it's not like I have alternative better answers that would with certainty have 'saved the day.' (I don't. Not really. Not with certainty.) But there were plenty of times I was like THIS IS A TERRIBLE IDEA. ARE YOU SURE YOU WANT TO DO THIS? For example, I don't see why California was seen as the one and only answer by desperate people. There are other states too. But I digress.

I think it balanced bleakity-bleak with hope quite well. But I do have to say that though the ending was completely authentically in tune with the whole novel--everything was leading up to this--it was still WRONG on a purely emotional level.

Is it clean? Would I recommend it to those looking for clean reads? Mostly. The first bit is on-screen but non-descriptive. It also doesn't take up much space. The last bit is a bit more descriptive--but again not page-consuming. I would say the purpose is realism and life-as-it-is and not in any way romance. (More time is spent describing picking cotton.) The language--I think there are a few words here and there. But again it felt natural enough and not for shock value or being there for the sake of being there.

Quotes:

Elsa Wolcott had spent years in enforced solitude, reading fictional adventures and imagining other lives. In her lonely bedroom, surrounded by the novels that had become her friends, she sometimes dared to dream of an adventure of her own, but not often.

Hope began to dim for a woman when she turned twenty. By twenty-two, the whispers in town and at church would have begun, the long, sad looks. By twenty-five, the die was cast. An unmarried woman was a spinster.

There had to be opportunities out there, but where would she find them? The library. Books held the answer to every question.

Books had always been her solace; novels gave her the space to be bold, brave, beautiful, if only in her own imagination.

You are a town girl,” Mr. Martinelli said in a thick Italian accent. “Not anymore, I guess.” “This is a good answer.” He bent down, scooped up a handful of dirt. “My land tells its story if you listen. The story of our family. We plant, we tend, we harvest. I make wine from grapes that I brought here from Sicily, and the wine I make reminds me of my father. It binds us, one to another, as it has for generations. Now it will bind you to us.” “I’ve never tended to anything.” He looked at her. “Do you want to change that?” Elsa saw compassion in his dark eyes, as if he knew how afraid she’d been in her life, but she had to be imagining it. All he knew about her was that she was here now and she’d brought his son down with her. “Beginnings are only that, Elsa. When Rosalba and I came here from Sicily, we had seventeen dollars and a dream. That was our beginning. But it wasn’t what gave us this good life. We have this land because we worked for it, because no matter how hard life was, we stayed here. This land provided for us. It will provide for you, too, if you let it.”

“Believe me, Elsa, this little girl will love you as no one ever has … and make you crazy and try your soul. Often all at the same time.”

“That she would love me as no one else ever would and break my heart?” “Sì. And you see how right I was?” “About part of it, I guess. She certainly breaks my heart.” “Yes. I was a trial to my poor mamma, too. The love, it comes in the beginning of her life and at the end of yours. God is cruel that way. Your heart, is it too broken to love?” “Of course not.” “So, you go on.” She shrugged, as if to say, Motherhood. “What choice is there for us?” “It just … hurts.” Rose was silent for a while; finally, she said, “Yes.”

Dust pneumonia. That was what they called it, but it was really loss and poverty and man’s mistakes.

“You are the daughter I always wanted,” Rose said. “Ti amo.” “And you are my mother,” Elsa said. “You saved me, you know.” “Mothers and daughters. We save each other, sì?”

The four winds have blown us here, people from all across the country, to the very edge of this great land, and now, at last, we make our stand, fight for what we know to be right. We fight for our American dream, that it will be possible again. Jack says that I am a warrior and, while I don’t believe it, I know this: A warrior believes in an end she can’t see and fights for it. A warrior never gives up. A warrior fights for those weaker than herself. It sounds like motherhood to me.",5,0.9988,Positive,1269
338,"I have read five of Ms. Hannah’s novels. I would give the read itself a 3* but the beautiful writing and the incredible research that went into this book definitely earns it a 4* rating.

This book was an incredibly depressing read. I felt so much for the characters that I really had to hold myself back from crying. Particularly when injustice after injustice was endured and things kept going from bad to worse. It made me wonder how much can a person really stand before their spirit is completely broken.

Elsa was born into a family of “means”, however she suffered from a complete lack of love, attention or any kind of affection. Elsa had two sisters who were considered pretty and married at a young age. Elsa’s mother had told her this when she was in her twenties, ”You are unmarriageable, Elsinore, even with all our money and standing. No man of note wants an unattractive wife who looms over him” This last a comment on the fact that she was tall for women then, about six feet tall.

On her 25th birthday she decides to go into town and celebrate. She meets Rafe who finds Elsa interesting and beautiful in her own way. When she tells her parents that she is in love, her parents want to know who the man is. Her father then forces the marraige between Rafe and Elsa.

There are a few good years when Elsa and Rafe are living with the Martinelli’s who have embraced Elsa and their baby daughter Loreda. They are very warm and caring people and Elsa at last feels a part of a family.

Then The Great Depression and the worst drought in the history of the Great Plains hits and it’s a double whammy for the US farmers and workers.

After years of near starvation on the family farm Elsa takes her daughter Loreda and young son Ant west to California. It is said that there is work there and money to be made. However as history has told us, both farmers from the drought stricken “Dust Bowl” and workers from the cities all converge on California looking for jobs. I had hoped that here at last would be a new beginning for Elsa and her children.

It would spoil the story to tell much else about the plot. In comparing Ms. Hannah’s novels, I felt that there was hope and more vibrancy in The Nightingale and The Great Alone. This book felt like just one nightmare to the next. I realize that this is the true history of what the people endured, but it is very hard to read. I kept looking for a silver lining which never seemed to come. Perhaps in her Elsa’s daughter’s generation.

The characters were incredibly well developed and I felt for all of them. The dust storms were so well described I could envision how horrible a twister of dust blowing at 50 mph would be. So forceful that it got between every small crack in the house. In the beginning the beautiful wheat fields were described; how tall, golden and strong the wheat stalks were and went on for acres and acres. She again described some terrible scenes in California when the rains caused flooding in the tent and truck camps set up along the ditches close to the farms. How horrible to have everything you own covered in mud for weeks on end.

As you can see this book did touch me in many ways. I went online to find out more about the drought and “Dust Bowl” and realized how little I had known. This book opened my eyes to the farmers tragedy. I had read much about The Great Depression but not much about the farmer’s plight.

This is a very eye opening novel. I loved the author’s notes in which she addressed the pandemic that we are now going through and hoped that the book would teach us this:
“We’ve gone through bad times before and survived, even thrived. History has shown us the strength and durability of the human spirit. In the end, it is our idealism and our courage and our commitment to one another--what we have in common--that will save us. Now in these dark days, we can look to history, to the legacy of the greatest generation and the story of our own past, and take strength from it.” I hope that we can learn this lesson and pass it on to our children.

I received an ARC of this novel from the publisher through NetGalley.",4,0.9973,Positive,765
339,"The Four Winds
Kristin Hannah
Julia Whelan

Kristin Hannah has written some unforgettable novels every one featuring a strong determined woman, but this time she’s outdone herself with The Four Winds, a visceral, disturbing, eloquent yet timely historical masterpiece. While reading/listening to this novel the audience will be transported to the great plains and then to California during the depression and subsequent dust bowl where Kristin’s beautiful, painful majestic narrative will pull images straight from Ken Burns documentary, The Dust Bowl and implant these disconcerting pictures into the heads of her readers. The characters, every one is unforgettable, from Elsa’s overbearing parents, to her weak husband Raphe to her incredible in-laws, Rose and Tony. Then there are Elsa and her children who star in the entire novel, Anthony (Ant) is adorable and has to grow up in such a hurry and is a testament to the durability of children. Loreda is an enigma, a normal teenaged girl with all the smart mouthed attitude and yet she’s also robbed of her young womanhood and thrown into the chaos that is being a US immigrant in California during the dust bowl and yet she’s exceptionally inspiring. And then there’s Elsa, what an incredible, remarkable, unsinkable woman, a woman who in spite of being told at a young age she’d never amount to anything takes her children on a thousand mile journey all by themselves and survives. There are also some really fantastic supporting characters like Elsa’s friend Jean from the ditch camp and of course near the end Jack but it’s Elsa by far that is the real stand out with Loreda a second in this novel. For any fan of historical literary fiction, strong women protagonists, women’s fiction and of course fans of this incredible master storyteller will find it impossible to put this fast paced, headed straight to the top of the best-seller list, two tissue box, novel down.
Kristin Brava!

Narration:
Julia Whelan is herself a master storyteller because it’s absolute magic how she brings this novel to life for listeners. Her emotional rendering will bring tears and laughter and she portrays every character perfectly, men women and children. In fact her Anthony (Ant) is absolutely precious. Have the tissues close when you put those earbuds in.

After-Note:
Listeners will get an extra special treat at the end of the novel Macmillan audio hosts a conversation with Kristin and Julia where listeners will get inside information about how the novel came to be, where the characters came from, the research and the reason for the unexpected ending. So don’t miss out on this.

It’s 1934 and Elsa Martinelli and her family have been ravaged by drought dust and wind. The crops won’t grow, her husband has left them and all she has in the world are her beloved in-laws and her precocious teenaged daughter Loreda and young son Anthony. Having vowed never to leave this land and the people who have become her family she’s forced to make a difficult decision when after the worst dust storm ever that becomes known as Black Sunday, Anthony almost dies from dust pneumonia. Her in-laws won’t hear of leaving but know she has no choice so they send her off in the old farm truck with food and supplies west to California until its safe to come home. But when Elsa and the chilldren get there its not the land of opportunity unless you’re a greedy grower/land-owner. For them like the multitude of other dust bowl escapees either living in ditch camps along the side of the road or the “lucky ones” who live inside the grower’s cabins and owe their soul to the company store, its hard labor and never enough to make ends meet. So instead of the American Dream they find themselves inside a living nightmare and Elsa knows she will do anything she has to, to keep her children safe. What she doesn’t know is how she’ll ever get them home again.",5,0.9981,Positive,664
340,"Not since The Grapes of Wrath have I been so realistically immersed in such a time of hardships as the Great Depression and droughts of the Dust Bowl areas of the 1930’s. Told from a woman’s point of view, I found Elsa Wolcott’s story inspirational.
The trials of an undervalued, unloved girl, who painfully finds life and purpose is only the beginning.
The introduction focuses on the loneliness of Elsa within her family, the role they’ve colluded to keep her in, unwittingly or not, leaving Elsa stunted by their unyielding perception of her.
Her one moment of fight for freedom, the making of a dress in rose silk, leads to something else. A small but devastatingly painful vignette. I must admit when I saw the silk dress reemerge in a different guise I was shocked. Nothing said stay in your alloted place as did that symbolic moment. Elsa was not allowed to be more. When she was shown attention, of course she gravitated towards it. She was thirsty. This in turn leads to being cast out from her family into a new one.
Set in Texas, Elsa now a Martinelli cleaves to her new family. Their joys are hers and when the continuous drought tuns the Texas panhandle into a dust bowl, she fights on.
Elsa’s story gives insights into the spirit of many of the women of the time despite the meanness of comfortable fearful and their lip service to Christian charity. Others are supportive, and nowhere more so than the women in the shanty camps of California
The dust bowl descriptions of the destructive dirt winds are harrowing. A manmade climate crisis that continues to haunt the past and mirror the future. Turning cows milk brown is just one. The threat of dust pneumonia another. Birds falling from the sky, animals and people painfully depleted.
When Elsa and her children leave for the promise of a golden Californian future, the bad had turned to worse.
Fear and greed is the Californian face. Elsa and her family make friends, meet with ridicule and hatred and become employment fodder for merciless cotton kings. Chewed up and spat out.
The influx of peoples referred to as the Okies was mammoth. Desperation and competition vied as government assistance was withdrawn. Any jobs the people did get were poorly paid and then wages were slashed for profit. The shameful practice of having pickers being economically beholden to the company, where the company charges rent and pays in chits that can only be redeemed in the company store, was rife. Families could never get out from under their debt. Children joined the picker lines. This was enforced labor. The Okies were economical slave labor. The choices were live or die.
Elsa is a warrior. Her trials in Texas were almost unbearable, and yet the California experience trumps even that. She is a woman with a fierce heart when it counts. Her meeting with a communist labor agitator is another turning point.
I was glued to every word. I was equally elated, appalled and devastated,
Hannah is a strong voice speaking into the past and the present. Four Winds has all the earmarks of a classic bringing alive those times for today’s readers, jogging us into reflection and introspection. One can’t help but see parallels between the then and now.
Her author’s note is a fitting finale.

A St. Martin's Press ARC via NetGalley
(Opinions expressed in this review are completely my own.)",5,-0.9959,Negative,578
341,"The Four Winds – Kristin Hannah

The year is 1921, and Elsa Wolcott is set to celebrate her 25th birthday. Considered sickly after surviving a childhood illness, she has been neglected by her family as her siblings thrive. Out wandering around town she sees a bolt of beautiful red fabric in a shoppe – impulsively she purchases the material, and creates herself a beautiful dress. Further defying her parents, she dons the dress and heads out for a night of fun – not knowing that decisions she makes this night will change her future forever.

Flash forward to 1934, where Elsa lives with her husband Rafe, his parents and two children on a farm. Residing in the panhandle of Texas, they are barely surviving the Great Depression and a drought that has lasted a couple of years, creating what is known in present day as the Dust Bowl period. As she sees her small town dying before her eyes with crops that can’t grow, and families and farm animals that go hungry, she works twice as hard to keep her small family safe. Her husband, haunted by what his life has become, leaves abruptly one night, taking a train out of town As conditions worsen, and the dust storms wreak havoc, more and more families abandon farms in hopes of work and relief in California, and soon Elsa and her children decide to make the journey as well.

Leaving Rafe’s parents to tend the farm, Elsa takes the family truck, her children, and belongings as they make their way out to California. Arriving to beautiful scenery and the hopes of jobs and financial security, they soon learn that their type – ‘Okies’ - aren’t welcome, and soon Elsa finds herself in the fields picking cotton, and increasingly in debt as she tries to make ends meet. There is unrest in the land as people workers rebel, pitting landowners against their employees, and the words of ‘union’ and ‘strike’ are soon whispered, creating anger and tension amongst the region, with Elsa finding herself in a very difficult position…

As is anything written by Kristin Hannah, the story is beautifully written, yet contained a history lesson and a brief, yet painful glimpse into the lives of Americans in the 1930’s. As Elsa and her family endured, and endured again, I kept waiting for the happy ending – I cannot imagine surviving the things that they did, possessing the sheer force of will that made Elsa’s spirit so indomitable – a trait her children carried as well. But, given the nature of the story and the time period, it was an emotionally draining read when we, as a world, are also faced with such uncertainty in our present, as well.

I received this book as an Advance Reader Copy from St. Martins Press & Netgalley, in exchange for an objective review.",5,0.8622,Positive,478
342,"A powerful story about loss, survival and bravery during the Great Depression.

I'll be upfront, historical fiction is not a genre I read very often. But I make an exception when Kristin Hannah is the author. Why? She is one of the best authors, in my opinion, to capture the strength of women under some of the harshest of conditions.

Elsa Wolcott/Martinelli, the heroine of this book, is no exception. However, if you asked Elsa's family, or Elsa herself, she would be described as weak. After suffering from rheumatic fever as a young teen, her body projected that weakness. But page by page, Elsa showed that she has a fighting spirit. Some internal mechanism within her that pushed her to dust herself off and get back up after each time she is knocked down.

""I want . . . to be brave,"" she said, almost too softly to be heard.
""What scares you?""
""Everything.""

While I hated life for Elsa under the Wolcotts, the family that should have loved her at all costs, I loved that she got a second chance with the Martinelli family. Her union was far from welcomed, but with time, Rose and Tony, began to accept her as one of their own. And I think that unexpected love repaired some of the damage that her own family caused over the years.

""You have the heart of a lion. Don't believe anyone who tells you different.""

This isn't the first book that I've read about the Great Depression, but it is one of the first that explored what drove a family to take the treacherous journey West in search of a better life. A good portion of the story centers on life in the Texas Panhandle during the Dust Bowl. I had no idea how persistent and horrific life under these conditions could be. It amazed me that each day, this family got up and tried to provide for one another instead of giving up. And the strength they showed during this time would become invaluable when they have no choice but to pack up and go West.

There is so much tragedy and heartbreak in this story, that I cherished every positive moment for Elsa, no matter how small.
New friends.
Repairing a damaged relationship with her daughter.
Four walls and a bed.
Small compliments from a man.
Elsa deserved each and every one of those moments.

While the Great Depression exposed the vulnerabilities of those in need, it also brought to light the strength of character and resilience of the American worker. Although Else always wished for bravery, she proves on more than one occasion that this is a characteristic that hasn't alluded to her. And it's a critical moment, she lets that bravery shine for everyone to witness. *sobs*

""Sometimes you have to fight back.""

This is a beautifully written story, as always, that will have you cheering for the underdog. A MUST READ for fans of this author/genre!",5,0.9927,Positive,495
343,"<b>A powerful and poignant examination of a very bleak and gritty time, THE FOUR WINDS is about the Great Depression, the American Dust Bowl, perseverance, and more. </b>

It's 1921 when we meet Elsa Wolcott, an unremarkable twenty-five year-old woman.<b> She's tall and gangly, a bookworm spinster living at home with her parents.</b> Her family does well as farmers, but she's lonely, something's missing. She wants more from life--maybe to go to college, to become a writer. Her parents laugh. And then she meets Rafe Martinelli and everything changes. Now, her reputation is in tatters and she's forced into marriage.

And that's when everything changes. <b>It's now early 1930s and the land is drying up, the drought has devastated farms, money is not coming in, rain is never on the horizon. </b>Dust storms darken the sky, dirt blows sideways, into cracks and crevices of the house. Everything is dying, including the hasty marriage.

<b>Elsa must make the biggest sacrifice of all--leave the land she loves, or stay. </b> And now, she has two children, two loving in-laws, so much. But does she really? <b>Hannah is a master storyteller, coaxing great strength from her characters, and placing them in perilous circumstances.</b> I am in </b>awe with the obvious amount of research</b> that went into THE FOUR WINDS (St. Martin's Press, Feb 2, 2021). <b>Elsa is a tough, she's determined, brimming grit and resilience, which is exactly why we refer to this generation as the 'greatest generation.'</b> Here, Hannah combines the gritty with <b>lyrical prose that is so richly textured and golden, yet everything her is precarious and devastating. </b>

I found so<b> many emotional details that gave me visceral reactions,</b> and loved so much of THE FOUR WINDS. This is a <b>tale of a darker period of time--but it's fresh, too</b>--there aren't very many contemporary historical novels featuring the Great Depression/Dust Bowl Era, and for that, I loved it. It's<b> bleak, and though there's a glimmer of hope, </b>I wanted a bit more. That could be just me.

What I did find fascinating was a <b>strong parallel between out current social/political climate and how much resonates, even now, nearly one hundred years later.</b> I think there will be<b> much for book groups to discuss</b> in THE FOUR WINDS, including<b> single parenthood, resilience, hope, adversity, land versus family, and how the two are intertwined, social movements, women in the workforce, and so much more. </b>

I was reminded, in part, of the writing of <b>Christina Baker Kline</b>, with touches of<b> Fiona Davis.</b> Also, keep an eye out for <b>ZORRIE by Laird Hunt</b>, which also focuses on the Great Depression, set in Indiana, available Feb. 9, 2021)",4,0.9946,Positive,444
344,"I received a free electronic ARC of this exceptional historical novel from Kristin Hannah, Netgalley, and a personal invite from St. Martin's Press, the publisher. I have read this novel of my own volition, and this review reflects my honest opinion of this work. Thank you all for sharing your hard work with me. As usual, Kristin Hannah takes us on a rollercoaster ride of emotions as we accompany this true grit Italian family in the 1930s through the years of drought, the plains states dustbowl, and the depression, as Elsa Wilcott of the Texas panhandle town of Dalhart chooses to make drastic changes to her future plans.

A survivor of childhood rheumatic fever, Elsa was shuffled off to the side, treated as an invalid with no saving graces by her busy family. Though the eldest of three daughters, the family chose to isolate her in her room, where she read everything she could get her hands on. It was considered by her mother that she was too ugly to even consider marriage and children, not long for this world with her rheumatoid-induced heart problems, thus not worth educating, and allowed only Sunday worship service and her walks to the city library as a way to socialize. Most painfully, her entire family refused to include her in their lives at home as well as out in the community. The wealthiest family in Dalhart, there is no excuse for limiting her socialization and education, but she is powerless in their arguments and heartbroken by their excuses. Her only friend was her now deceased Grandfather, who gave her the advice she is going to base the rest of her life on. He said, ""Don't worry about dying, Elsa. Worry about not living. Be brave."" At 25, she decides to take her future into her own hands. Completely naive with little interaction with people and normal activities, she begins to make her own choices even if she has to rely on the information attained from novels.

And it was a mess, for a time, her life. She was banned from returning to her own home after one of her decisions backfires, but it may be for the best. The farming Martinelli family, though reluctant to fold her into their world, are even at first glance warmer and kinder than her own. And the lifestyle - the chores and patterns of life on the farm are wonderfully exciting to this city girl. It is with a full heart that she adapts to life on a working farm.

And then the drought begins. The Great Plains loses all of its topsoil - millions of tons of it - to the severe winds as year after year the rains don't come. Change is coming. Can Elsa Wilcott Martinelli adapt fast enough to survive this, too? Can she be that brave?",5,0.9424,Positive,474
345,"In the 1920's the small farming community of Lonesome Tree in the Texas Panhandle was beautiful and prosperous, and for newly married Elsa Martinelli, her salvation from a lonely and reclusive upbringing. She quickly grew to love and respect the land, and settled into a hard but rewarding existence. That all changed with the stock market crash of ’29 and the start of the Great Depression. Then came the years of drought followed by the dust bowl – a series of storms with high winds and choking dust responsible for killing every crop planted and filling Elsa's home and beloved land with sand, dirt, and destruction.

With no end in sight to the dust, drought, and despair, unable to make ends meet, and with their health in jeopardy, Elsa and her family are forced to abandon their home and flee west to California in the hope of finding work and a better life. What they find instead is discrimination, injustice, poverty, and danger at every turn.

I now consider The Four Winds one of my favourite books ever, focusing on a very dark chapter in America's history. And I almost didn't read it, was put off because I'd heard there were scenes involving scared, starving, dying animals, which is a real trigger for me. And I'm not going to lie, those parts were difficult to stomach, but they weren't as bad or as graphic as I had feared, and they were thankfully brief and minimal. The depths of human pain, suffering and cruelty the characters endured affected me more, and saw me crying the hardest. But equally Elsa and her family's compassion, resilience, perseverance and determination, was an inspiration and the love and hope they maintained even in the saddest and most desperate of circumstances was incredible.

Kristin Hannah's extensive and richly detailed research combined with a realistic representation of the historical era was equally captivating and harrowing. I swear I could taste the dust. She blended fact and fiction seamlessly together in a dramatic, informative, engrossing, fast-paced manner. I'm embarrassed to admit that everything I previously knew about dust bowls I learnt from watching the sci-fi movie Interstellar and I honestly thought the storms depicted were largely a dystopian invention rather than a real life ecological and natural disaster. The characters were wonderfully drawn and memorable and the mother/daughter relationship between Elsa and Loreda (our two narrators) was my favourite. I loved that despite everything that was happening, Loreda was still portrayed as a typical teenager with all the growing pains and resentment and anger towards her mother you would expect from a girl her age.

Suffice to say I will be recommending The Four Winds far and wide to everyone I encounter.",5,-0.9919,Negative,454
346,"I have to admit this is my very first Kristin Hannah book. I am truly ashamed to admit that but it will not be my last. There are so many and each sounds so good. I even own a couple. How's that for crazy.

This book is so good. It made me laugh, cry, get angry, yell and cry some more. It will give you so many emotions. That is what makes a book great in my opinion.

Elsa had a hard life. From the time she was fourteen years old she was told she had a weak heart and was kept from doing anything that she truly wanted to do. Not because her parents really loved her enough to protect her but because they were somewhat ashamed of her. She was not like her two sisters. She was not like all the other girls. She was so much more though. You will get to know the true Elsa and how incredibly strong she really is. You will love her too. Or at least I did. I think she is probably one of the strongest females in any book I have ever read. She's a daughter, mother, wife, friend. She's a hard working woman who has given so much to others. Her life is hard but she is not one to give up. She fights for her children. She works so hard for them. She's all they have and they are all she has.

This book is based on an awful time in America's history. When crops died and there was no rain. No rain. Can you imagine that? Absolutely no rain for so long. Things go from bad to worse when the dust storms hit too. This is a deep historical fiction book based on real life in the early to mid thirties. What families went through. What they did to just survive. How cruel some people could be. It's a book that will keep you turning pages until the very end. Then you have to read the Author's Notes.. I'm so very sorry for the loss of you and your husband's friend Ms Hannah. I've lost a few too and it hurts.

This book makes you feel the desperation that the people in this era went through. The hopelessness they felt. The need they felt. You will feel Elsa's pain in different places. When she is alone and thinks it's all her fault. When she feels love and finally knows she is worthy. When she feels so much pride for her children. When her daughter finally looks at her as if she is a human being. You know teenagers. They are always the same....

This is a great book. A very deeply touching book. One that will stick with you. It's just a great all around story of hope, loss, love and forgiveness. Of seeing your hard work pay off.

Thank you #NetGalley, #KristinHannah, #StMartin'sPress for this ARC. This is my own true feelings about this book.

5/5 stars and the highest recommendation to you all. Grab this book as soon as possible and read it.",5,0.9591,Positive,518
347,"I went into this, my first Kristin Hannah book, expecting emotion.

I was not let down. This book is powerful. It's oddly timely. Who would have thought that so many things about The Great Depression, the Dust Bowl, and inequality would ring true almost 100 years later? Ms. Hannah even reflects on the covid-19 pandemic world she's releasing this book into in her note at the end of the novel.

It's interesting how we can learn so much from historical fiction. I feel like I learn more from heartfelt historical fiction novels than I did out of a history textbook in school. Hannah brings to life her characters. The main characters are Elsa and her daughter, Loreda. Elsa grows up in a cold family. They have love, but none for her. All she seeks is acceptance and love and soon finds that in the arms of Rafe Martinelli. When her mother realizes that Elsa is showing signs of pregnancy, Elsa is to pack a bag and then essentially dumped at the Martinelli farm and succinctly cut off.

While her welcome isn't quite warm, it's still better than the distance and hostility of her own family. But it isn't until the day her daughter, Loreda, is born that Elsa's heart knows the full capacity of love. Even as Loreda grows up and pulls away from her mother, Elsa's true happiness comes from the success and happiness of Loreda and her son, Ant. Misfortune after misfortune pile up and soon Elsa, Loreda, and Ant are packed up and headed out for California in search of the promised jobs.

This book just lays bare the reality of the Great Depression. How hardships kept coming and laid family's flat. The goal was to survive and there was barely any chance for survival, let alone getting ahead or overcoming and thriving.

Both Loreda and Elsa are a pleasure to witness throughout this story. The growth and development of these characters by both age and harsh reality is an honor to witness. This is not a light-hearted, fun read. But it's a story that I know will stick with me. I'm too far removed from the Great Depression and the people in my family who may have been able to share their story with me have passed away. While the Martinelli family is fictional, they tell the story of so many Americans.

I'll recommend this book left and right and encourage people to hear the stories of the Great Depression and pray our nation never experiences that level of disaster again. A poignant reminder for love and generosity during this global pandemic.",5,0.9975,Positive,436
